"Date","NVDA_daily_percent","LCID_daily_percent"
2023-10-13,-3.19207836456559,1.5748031496063
2023-10-16,2.29012715531589,2.12765957446809
2023-10-17,-0.140909090909092,1.6260162601626
2023-10-18,-0.92742598201499,-8.29959514170041
2023-10-19,-1.65845226694074,-3.34075723830736
2023-10-20,-1.20076390546669,-1.15473441108545
2023-10-23,4.23488321327221,2.35849056603773
2023-10-24,1.3603547136523,-3.19634703196346
2023-10-25,-3.73058666297986,-0.950118764845607
2023-10-26,-3.64848397964303,-1.2135922330097
2023-10-27,-1.53172866520788,-1.70316301703164
2023-10-30,0.180105629517855,-0.731707317073155
2023-10-31,0.815822002472191,1.35301353013529
2023-11-01,3.52460620291557,-1.93704600484262
2023-11-02,0.410819793205324,9.92736077481841
2023-11-03,2.23761926397093,-0.858369098712447
2023-11-06,1.03015380538594,-8.28025477707006
2023-11-07,0.516196767208385,-0.692840646651276
2023-11-08,1.02819956616052,-2.70935960591132
2023-11-09,-1.08917774453831,-5.41561712846348
2023-11-10,1.75789473684211,0.795755968169756
2023-11-13,0.620860927152318,5.30503978779841
2023-11-14,-0.0483091787439632,1.2135922330097
2023-11-15,-2.09672574346651,0.715990453460605
2023-11-16,1.64547340742414,0.234192037470742
2023-11-17,-0.456344398675388,-0.700934579439258
2023-11-20,2.22461064243997,1.87793427230047
2023-11-21,-0.363085025735146,-2.08816705336427
2023-11-22,-2.27874508545293,-0.709219858156034
2023-11-24,-1.43181349288219,0.47393364928911
2023-11-27,0.924686192468622,0.239234449760782
2023-11-28,-0.860353263122986,5.51558752997603
2023-11-29,-0.494015998677121,-1.35746606334841
2023-11-30,-2.6111944027986,-4.52488687782806
2023-12-01,0.515851692638362,3.83693045563549
2023-12-04,-1.23054886385832,1.16009280742461
2023-12-05,2.41939031364096,-3.67816091954021
2023-12-06,-3.62494572641879,2.68378063010502
2023-12-07,1.96061269146608,0.900900900900902
2023-12-08,1.95514540186716,5.81655480984342
2023-12-11,-1.81929207639343,2.21729490022174
2023-12-12,3.49867523780568,-5.59284116331096
2023-12-13,0.963698586995313,5.64705882352942
2023-12-14,-0.0826617069642441,11.7391304347826
2023-12-15,1.44416317383906,-8.53307766059444
2023-12-18,1.37044534412955,-1.04602510460251
2023-12-19,0.364195532534803,-0.944386149003146
2023-12-20,-3.10945524116403,-8.77944325481799
2023-12-21,0.366720616254525,-1.5909090909091
2023-12-22,-0.741945319646301,-1.3888888888889
2023-12-26,0.635108642378699,0.230946882217085
2023-12-27,-0.189856799499101,-1.81818181818182
2023-12-28,-0.243740305783289,-1.16009280742459
